Text,Timestamp,User,Platform,Retweets,Likes,Country,Year,Month,Day_of_Week,Clean_Text,Vader_Score,Sentiment,temp_list
Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! ,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool ,Instagram,23,42,UK,2023,September,Sunday,tri new smoothi recip healthi start week smoothi enthusiast level,0.3612,positive,"['tri', 'new', 'smoothi', 'recip', 'healthi', 'start', 'week', 'smoothi', 'enthusiast', 'level']"
Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. ,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent ,Twitter,15,28,USA,2023,September,Monday,reflect challeng school year feel bit overwhelm assign,-0.1779,negative,"['reflect', 'challeng', 'school', 'year', 'feel', 'bit', 'overwhelm', 'assign']"
Encountered some mean-spirited comments online. Dealing with online hate is never easy. ,2023-09-12 12:30:00, DealingWithHateHighSchool ,Instagram,18,36,Canada,2023,September,Tuesday,encount meanspirit comment onlin deal onlin hate never easi,-0.5719,negative,"['encount', 'meanspirit', 'comment', 'onlin', 'deal', 'onlin', 'hate', 'never', 'easi']"
Had a bad day at school. Everything seems to be going wrong. ,2023-09-13 16:45:00, ToughDayHighSchool ,Facebook,20,40,UK,2023,September,Wednesday,bad day school everyth seem go wrong,-0.765,negative,"['bad', 'day', 'school', 'everyth', 'seem', 'go', 'wrong']"
Feeling down after not making the sports team. Disappointment lingers. ,2023-09-14 18:20:00, SportsTeamRejectionHighSchool ,Twitter,17,34,USA,2023,September,Thursday,feel make sport team disappoint linger,-0.4019,negative,"['feel', 'make', 'sport', 'team', 'disappoint', 'linger']"
Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,2023-09-15 14:15:00, CafeteriaConflictHighSchool ,Instagram,21,41,Canada,2023,September,Friday,wit heat argument cafeteria unpleas atmospher lunch,-0.3612,negative,"['wit', 'heat', 'argument', 'cafeteria', 'unpleas', 'atmospher', 'lunch']"
Received a not-so-great grade on a major project. Academic frustration setting in. ,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool ,Facebook,19,38,UK,2023,September,Saturday,receiv notsogreat grade major project academ frustrat set,0.0,neutral,"['receiv', 'notsogreat', 'grade', 'major', 'project', 'academ', 'frustrat', 'set']"
Dealing with a personal setback. Sometimes life throws unexpected challenges. ,2023-09-17 20:45:00, PersonalSetbackHighSchool ,Twitter,22,44,USA,2023,September,Sunday,deal person setback sometim life throw unexpect challeng,0.0,neutral,"['deal', 'person', 'setback', 'sometim', 'life', 'throw', 'unexpect', 'challeng']"
Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. ,2023-09-18 22:00:00, LonelySaturdayHighSchool ,Instagram,16,31,Canada,2023,September,Monday,feel lone saturday night sometim solitud hit harder expect,-0.2732,negative,"['feel', 'lone', 'saturday', 'night', 'sometim', 'solitud', 'hit', 'harder', 'expect']"
Experiencing cyberbullying. Hateful messages online are disheartening. ,2023-09-19 15:15:00, CyberbullyingVictimHighSchool ,Facebook,14,27,UK,2023,September,Tuesday,experienc cyberbulli hate messag onlin dishearten,-0.7717,negative,"['experienc', 'cyberbulli', 'hate', 'messag', 'onlin', 'dishearten']"
Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. ,2023-09-20 12:30:00, RainyDayBluesHighSchool ,Twitter,18,35,USA,2023,September,Wednesday,caught torrenti rainstorm without umbrella today weather bad luck,-0.128,negative,"['caught', 'torrenti', 'rainstorm', 'without', 'umbrella', 'today', 'weather', 'bad', 'luck']"
Missing an important event due to unforeseen circumstances. A day filled with sadness. ,2023-09-21 16:45:00, MissedOpportunityHighSchool ,Instagram,20,39,Canada,2023,September,Thursday,miss import event due unforeseen circumst day fill sad,-0.5719,negative,"['miss', 'import', 'event', 'due', 'unforeseen', 'circumst', 'day', 'fill', 'sad']"
Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ,2023-09-22 18:20:00, RumorVictimHighSchool ,Facebook,23,46,UK,2023,September,Friday,deal unfound rumor circul person life rumor hurt,-0.5267,negative,"['deal', 'unfound', 'rumor', 'circul', 'person', 'life', 'rumor', 'hurt']"
Got a flat tire on the way to an important meeting. Talk about a series of bad events! ,2023-09-23 14:15:00, FlatTireWoesHighSchool ,Twitter,25,50,USA,2023,September,Saturday,got flat tire way import meet talk seri bad event,-0.5423,negative,"['got', 'flat', 'tire', 'way', 'import', 'meet', 'talk', 'seri', 'bad', 'event']"
Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. ,2023-09-24 17:30:00, FriendMovingAwayHighSchool ,Instagram,21,42,Canada,2023,September,Sunday,feel sens empti close friend move away farewel alway sad,0.0258,neutral,"['feel', 'sens', 'empti', 'close', 'friend', 'move', 'away', 'farewel', 'alway', 'sad']"
Facing rejection from a dream college. Disheartened but determined to explore other paths. ,2023-09-25 20:45:00, CollegeRejectionHighSchool ,Facebook,19,37,UK,2023,September,Monday,face reject dream colleg dishearten determin explor path,-0.5719,negative,"['face', 'reject', 'dream', 'colleg', 'dishearten', 'determin', 'explor', 'path']"
Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ,2023-09-26 14:15:00, GamingToxicityHighSchool ,Twitter,16,32,USA,2023,September,Tuesday,encount onlin toxic game session hate comment ruin fun,-0.6369,negative,"['encount', 'onlin', 'toxic', 'game', 'session', 'hate', 'comment', 'ruin', 'fun']"
Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ,2023-09-27 17:30:00, BadHairDayBluesHighSchool ,Instagram,18,36,Canada,2023,September,Wednesday,bad hair day feel selfconsci bad hair day affect confid,-0.7906,negative,"['bad', 'hair', 'day', 'feel', 'selfconsci', 'bad', 'hair', 'day', 'affect', 'confid']"
Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ,2023-09-28 22:00:00, ProjectFailureDespairHighSchool ,Facebook,21,41,UK,2023,September,Thursday,feel sens despair major project failur hard work didnt pay time,-0.3408,negative,"['feel', 'sens', 'despair', 'major', 'project', 'failur', 'hard', 'work', 'didnt', 'pay', 'time']"
Experiencing hate comments for expressing personal opinions. Online negativity prevails. ,2023-09-29 15:45:00, OpinionsHateHighSchool ,Twitter,24,48,USA,2023,September,Friday,experienc hate comment express person opinion onlin neg prevail,-0.5719,negative,"['experienc', 'hate', 'comment', 'express', 'person', 'opinion', 'onlin', 'neg', 'prevail']"
Having a string of bad luck with constant technology malfunctions. Tech troubles galore! ,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool ,Instagram,22,43,Canada,2023,September,Saturday,string bad luck constant technolog malfunct tech troubl galor,-0.128,negative,"['string', 'bad', 'luck', 'constant', 'technolog', 'malfunct', 'tech', 'troubl', 'galor']"
Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. ,2023-10-01 14:15:00, MissedEventBluesHighSchool ,Facebook,20,39,UK,2023,October,Sunday,miss longanticip event due unexpect circumst day fill sad,-0.5719,negative,"['miss', 'longanticip', 'event', 'due', 'unexpect', 'circumst', 'day', 'fill', 'sad']"
Trying out a new study technique for upcoming exams. Exploring different learning strategies. ,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool ,Instagram,23,42,USA,2023,October,Monday,tri new studi techniqu upcom exam explor differ learn strategi,0.0,neutral,"['tri', 'new', 'studi', 'techniqu', 'upcom', 'exam', 'explor', 'differ', 'learn', 'strategi']"
Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ,2023-10-03 12:30:00, CommunityCleanupHighSchool ,Twitter,26,50,Canada,2023,October,Tuesday,organ commun cleanup event cleaner neighborhood promot environment awar,0.1779,positive,"['organ', 'commun', 'cleanup', 'event', 'cleaner', 'neighborhood', 'promot', 'environment', 'awar']"
Sharing favorite book recommendations with classmates. Building a mini book club. ,2023-10-04 18:20:00, BookRecommendationsHighSchool ,Facebook,19,38,UK,2023,October,Wednesday,share favorit book recommend classmat build mini book club,0.5719,positive,"['share', 'favorit', 'book', 'recommend', 'classmat', 'build', 'mini', 'book', 'club']"
Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. ,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool ,Instagram,21,43,USA,2023,October,Thursday,experi new recip school bake sale bake adventur kitchen,0.0,neutral,"['experi', 'new', 'recip', 'school', 'bake', 'sale', 'bake', 'adventur', 'kitchen']"
Collaborating on a school project with peers. Teamwork makes the dream work. ,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool ,Twitter,18,36,Canada,2023,October,Friday,collabor school project peer teamwork make dream work,0.25,positive,"['collabor', 'school', 'project', 'peer', 'teamwork', 'make', 'dream', 'work']"
Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool ,Instagram,22,45,UK,2023,October,Saturday,attend school club meet explor new interest dabbl extracurricular activ,0.4588,positive,"['attend', 'school', 'club', 'meet', 'explor', 'new', 'interest', 'dabbl', 'extracurricular', 'activ']"
Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool ,Facebook,24,48,USA,2023,October,Sunday,explor new parttim job opportun gain work experi career develop progress,0.7351,positive,"['explor', 'new', 'parttim', 'job', 'opportun', 'gain', 'work', 'experi', 'career', 'develop', 'progress']"
Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool ,Twitter,20,40,Canada,2023,October,Monday,attend school assembl stay inform upcom event announc stay connect school activ,0.0,neutral,"['attend', 'school', 'assembl', 'stay', 'inform', 'upcom', 'event', 'announc', 'stay', 'connect', 'school', 'activ']"
Exploring a new hobby of photography during free time. Capturing moments through a lens. ,2023-10-10 14:15:00, PhotographyHobbyHighSchool ,Instagram,25,49,UK,2023,October,Tuesday,explor new hobbi photographi free time captur moment len,0.5106,positive,"['explor', 'new', 'hobbi', 'photographi', 'free', 'time', 'captur', 'moment', 'len']"
Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. ,2023-10-11 16:45:00, ScienceFairParticipationHighSchool ,Facebook,19,37,USA,2023,October,Wednesday,particip scienc fair showcas uniqu experi share knowledg peer,0.5423,positive,"['particip', 'scienc', 'fair', 'showcas', 'uniqu', 'experi', 'share', 'knowledg', 'peer']"
Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool ,Twitter,23,44,Canada,2023,October,Thursday,attend workshop time manag enhanc organiz skill strive effici,0.0,neutral,"['attend', 'workshop', 'time', 'manag', 'enhanc', 'organiz', 'skill', 'strive', 'effici']"
Volunteering at a local charity event to give back to the community. Contributing to social causes. ,2023-10-13 12:30:00, CharityEventVolunteerHighSchool ,Instagram,20,39,UK,2023,October,Friday,volunt local chariti event give back commun contribut social caus,0.0,neutral,"['volunt', 'local', 'chariti', 'event', 'give', 'back', 'commun', 'contribut', 'social', 'caus']"
Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. ,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool ,Facebook,18,35,USA,2023,October,Saturday,collabor group project promot teamwork share respons group effort action,0.296,positive,"['collabor', 'group', 'project', 'promot', 'teamwork', 'share', 'respons', 'group', 'effort', 'action']"
Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. ,2023-10-15 20:45:00, DebateClubParticipationHighSchool ,Twitter,22,43,Canada,2023,October,Sunday,particip debat club enhanc critic think commun skill intellectu engag progress,0.1779,positive,"['particip', 'debat', 'club', 'enhanc', 'critic', 'think', 'commun', 'skill', 'intellectu', 'engag', 'progress']"
Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! ,2023-10-16 15:45:00, BirthdaySurpriseHighSchool ,Instagram,27,52,UK,2023,October,Monday,celebr friend birthday surpris parti joy moment laughter around,0.8807,positive,"['celebr', 'friend', 'birthday', 'surpris', 'parti', 'joy', 'moment', 'laughter', 'around']"
Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! ,2023-10-17 12:30:00, CodingSuccessHighSchool ,Twitter,24,48,USA,2023,October,Tuesday,success complet challeng code project excit overcom code hurdl,0.5719,positive,"['success', 'complet', 'challeng', 'code', 'project', 'excit', 'overcom', 'code', 'hurdl']"
Attending a school talent show to support classmates. Applauding the diverse talents on display! ,2023-10-18 16:45:00, TalentShowSupportHighSchool ,Facebook,19,38,Canada,2023,October,Wednesday,attend school talent show support classmat applaud divers talent display,0.8834,positive,"['attend', 'school', 'talent', 'show', 'support', 'classmat', 'applaud', 'divers', 'talent', 'display']"
"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ",2023-10-19 18:20:00, WeekendHikeHighSchool ,Instagram,21,42,UK,2023,October,Thursday,explor new hike trail friend weekend natur laughter good vibe,0.8519,positive,"['explor', 'new', 'hike', 'trail', 'friend', 'weekend', 'natur', 'laughter', 'good', 'vibe']"
Winning a friendly sports competition against rival schools. Victory celebrations in full swing! ,2023-10-20 14:15:00, SportsVictoryHighSchool ,Twitter,26,50,USA,2023,October,Friday,win friendli sport competit rival school victori celebr full swing,0.5859,positive,"['win', 'friendli', 'sport', 'competit', 'rival', 'school', 'victori', 'celebr', 'full', 'swing']"
Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! ,2023-10-21 17:30:00, PenPalConnectionHighSchool ,Facebook,23,45,Canada,2023,October,Saturday,receiv heartfelt letter pen pal anoth countri connect across globe,0.5423,positive,"['receiv', 'heartfelt', 'letter', 'pen', 'pal', 'anoth', 'countri', 'connect', 'across', 'globe']"
Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! ,2023-10-22 20:45:00, MuralCreationHighSchool ,Instagram,22,43,UK,2023,October,Sunday,creat beauti mural fellow art enthusiast power collabor creativ,0.3612,positive,"['creat', 'beauti', 'mural', 'fellow', 'art', 'enthusiast', 'power', 'collabor', 'creativ']"
Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! ,2015-11-10 16:45:00, ArtExhibitionJoyHighSchool ,Instagram,23,44,USA,2015,November,Tuesday,particip schoolwid art exhibit wit creativ spread posit vibe,0.0,neutral,"['particip', 'schoolwid', 'art', 'exhibit', 'wit', 'creativ', 'spread', 'posit', 'vibe']"
Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! ,2016-09-14 12:30:00, TrackFieldSuccessHighSchool ,Twitter,26,51,Canada,2016,September,Wednesday,achiev person best track field competit thrill victori selfimprov,0.7717,positive,"['achiev', 'person', 'best', 'track', 'field', 'competit', 'thrill', 'victori', 'selfimprov']"
